time,d_delta_roll,d_delta_pitch,d_delta_yaw,delta_roll,delta_pitch,delta_yaw
2.14,0.23582506963505112,0.09866595498190495,-0.002294053263779676,-0.051724404209411816,-0.0647474329967152,-0.0021717529174542917
2.15,0.265634129288364,0.08371872538674585,-0.002440739647037204,-0.049068062916528175,-0.06391024574284775,-0.0021961603139246636
2.16,0.2132050595554872,0.075051849041052,-0.0026128668551920736,-0.0469360123209733,-0.06315972725243722,-0.0022222889824765842
2.17,0.15864207956332127,0.07249245759942619,-0.002819174486722734,-0.04534959152534009,-0.06243480267644296,-0.0022504807273438115
2.18,0.05767635064140411,0.09025908686344045,-0.0030709221422600824,-0.04477282801892605,-0.06153221180780856,-0.0022811899487664125
2.19,0.06789308393311416,0.08399848619673936,-0.0034182488758657467,-0.04409389717959491,-0.060692226945841164,-0.00231537243752507
2.2,0.02273234542015437,0.0965898445210322,-0.003744954716704227,-0.04386657372539336,-0.059726328500630844,-0.0023528219846921123
2.21,-0.012987665257911757,0.11470640187828168,-0.004155056924240154,-0.04399645037797248,-0.058579264481848026,-0.002394372553934514
2.22,-0.04755669015391034,0.13447044642008502,-0.004596182395117651,-0.04447201727951158,-0.05723456001764717,-0.0024403343778856904
2.23,-0.07657750187193213,0.15801045177691614,-0.005071602018081781,-0.045237792298230904,-0.05565445549987801,-0.002491050398066508
2.24,-0.1012556757245606,0.18354062568796628,-0.005570368114210536,-0.04625034905547651,-0.05381904924299835,-0.0025467540792086132
2.25,-0.12075047224633345,0.2103672592675862,-0.006080678227545731,-0.047457853777939846,-0.05171537665032249,-0.0026075608614840704
2.2600000000000002,-0.12824972588922268,0.23773203045802485,-0.006607555695053549,-0.04874035103683207,-0.049338056345742246,-0.002673636418434606
2.27,-0.13100808969624655,0.24546890421788875,-0.007105512473414939,-0.05005043193379454,-0.04688336730356336,-0.0027446915431687553
2.2800000000000002,-0.13016570566830032,0.191539775864425,-0.007576950113806366,-0.051352088990477544,-0.044967969544919106,-0.002820461044306819
2.29,-0.12574200712370176,0.14005276208919631,-0.008005801509614432,-0.05260950906171456,-0.043567441924027145,-0.0029005190594029633
2.3000000000000003,-0.11782904084225965,0.09225743400414135,-0.00838302339244151,-0.05378779947013716,-0.04264486758398573,-0.0029843492933273783
2.31,-0.10660153658915716,0.04889861087760933,-0.008700758084404039,-0.05485381483602873,-0.042155881475209635,-0.0030713568741714188
2.32,-0.09230330465581393,0.008689697515247813,-0.008954369832196149,-0.05577684788258687,-0.04206898450005716,-0.0031609005724933803
2.33,-0.07522397475177262,-0.027990168225395406,-0.00914161510992155,-0.05652908763010459,-0.04234888618231111,-0.003252316723592596
2.34,-0.05569102220636091,-0.06066138390702322,-0.00926309683470608,-0.057085997852168203,-0.04295550002138134,-0.0033449476919396566
2.35,-0.03406289012267638,-0.08898043066003009,-0.009321855580058967,-0.057426626753394966,-0.04384530432798164,-0.003438166247740246
2.36,-0.010722101765206826,-0.11268946818050671,-0.00932305344462548,-0.05753384777104703,-0.04497219900978671,-0.003531396782186501
2.37,0.013931561314958318,-0.13160063193621244,-0.009273532074483015,-0.05739453215789745,-0.04628820532914883,-0.003624132102931331
2.38,0.03951065572604556,-0.13890263561450764,-0.009163367179230716,-0.056999425600637,-0.047677231685293905,-0.0037157657747236383
2.39,0.06558880602447731,-0.14183748674739824,-0.009033503774721945,-0.05634353754039222,-0.04909560655276789,-0.0038061008124708577
2.4,0.09169798041301763,-0.14136914856887722,-0.008878076194596525,-0.055426557736262046,-0.05050929803845666,-0.003894881574416823
2.41,0.11746006144892124,-0.1375112710717583,-0.008710627168070167,-0.05425195712177283,-0.05188441074917424,-0.003981987846097525
2.42,0.14251877275794347,-0.13032618416813224,-0.008537175352468424,-0.052826769394193396,-0.053187672590855564,-0.004067359599622209
2.43,0.16655785693704286,-0.11993609269688443,-0.008363827959122015,-0.05116119082482297,-0.05438703351782441,-0.0041509978792134295
2.44,0.18931294654213732,-0.10651090332196506,-0.008194339397703101,-0.049268061359401594,-0.05545214255104406,-0.00423294127319046
2.45,0.21632205515345865,-0.09019395219082832,-0.0080320802232682,-0.047104840807867004,-0.056354082072952345,-0.0043132620754231426
2.46,0.2423200096784017,-0.07123025609540318,-0.007873939068185194,-0.044681640711082986,-0.05706638463390638,-0.004392001466104994
2.47,0.1978981034111037,-0.049969467308870585,-0.007720572089068296,-0.04270265967697195,-0.05756607930699508,-0.004469207186995677
2.48,0.15250384762312935,-0.02669939318343384,-0.007568204372563739,-0.04117762120074065,-0.05783307323882942,-0.004544889230721314
2.49,0.11194120457584839,-0.001837775072938641,-0.007412292764175564,-0.04005820915498217,-0.05785145098955881,-0.00461901215836307
2.5,0.07766978888280804,0.02398013674007954,-0.007246798749907732,-0.03928151126615409,-0.057611649622158013,-0.004691480145862147
2.5100000000000002,0.052764362574199475,0.04906972466223797,-0.007064183300523153,-0.038753867640412096,-0.05712095237553563,-0.004762121978867378
2.52,0.058788080726108805,0.06357163733427618,-0.006855866151168451,-0.038165986833151005,-0.05648523600219287,-0.004830680640379063
2.5300000000000002,-0.06070827595995748,0.13371699284925503,-0.006615111716030686,-0.03877306959275058,-0.05514806607370032,-0.00489683175753937
2.54,-0.042310909019383114,0.14210254546285794,-0.006308944133249138,-0.03919617868294441,-0.05372704061907174,-0.004959921198871861
2.5500000000000003,0.06851025354234891,-1.1139930963359603,-0.00594999352028705,-0.03851107614752092,-0.06486697158243135,-0.005019421134074731
2.56,-0.06943901736986507,0.09839936558916451,-0.004658200250543896,-0.039205466321219566,-0.0638829779265397,-0.00506600313658017
2.57,-0.078646719222493,0.10358147055117492,-0.004662693884242338,-0.039991933513444496,-0.06284716322102796,-0.0051126300754225935
2.58,-0.07773402358985482,0.14904929769385467,-0.0030606501418208414,-0.04076927374934304,-0.06135667024408941,-0.0051432365768408015
2.59,-0.07483319102926972,0.19330817600624187,-0.0027130868718021825,-0.04151760565963574,-0.05942358848402699,-0.005170367445558824
2.6,-0.06312518157618033,0.23236518834641362,-0.001888874575221123,-0.042148857475397546,-0.05709993660056285,-0.005189256191311035
2.61,-0.04777751046185255,0.26864919619827177,-0.0015081284393017001,-0.042626632580016074,-0.05441344463858014,-0.005204337475704052
2.62,-0.029861120135838803,0.25956490246897,-0.001078884530162548,-0.04292524378137446,-0.05181779561389044,-0.005215126321005678
2.63,-0.009324845465718101,0.1998145009709765,-0.0007981395917253317,-0.043018492236031644,-0.04981965060418067,-0.005223107716922932
2.64,0.013499831907188231,0.14533587300325096,-0.0005456504078730218,-0.04288349391695976,-0.04836629187414816,-0.005228564221001662
2.65,0.0383491104228168,0.09663713793058867,-0.00035176989703615894,-0.04250000281273159,-0.047399920494842276,-0.0052320819199720234
2.66,0.06464945408479253,0.05299743383344219,-0.00019131714820597168,-0.041853508271883666,-0.04686994615650786,-0.005233995091454083
2.67,0.09179855733439687,0.01470910803582376,-6.693018146541885e-05,-0.0409355226985397,-0.04672285507614962,-0.005234664393268737
2.68,0.12311663838703563,-0.01797912648760777,2.8746281003671353e-05,-0.03970435631466934,-0.0469026463410257,-0.0052343769304587
2.69,0.15495107740357686,-0.04494942277051056,8.641836602973907e-05,-0.03815484554063357,-0.047352140568730806,-0.005233512746798403
2.7,0.18600393825132824,-0.06633371673797678,0.0001054804159746521,-0.03629480615812029,-0.048015477736110576,-0.005232457942638656
2.71,0.16308701302595507,-0.08212310313516746,8.061778537441291e-05,-0.034663936027860734,-0.04883670876746225,-0.005231651764784912
2.72,0.11440984876735615,-0.08655738300788995,3.489680127888653e-05,-0.03351983754018717,-0.049702282597541156,-0.005231302796772123
2.73,0.06902673648788937,-0.08639228215001798,-8.456888349736222e-05,-0.03282957017530828,-0.05056620541904133,-0.005232148485607097
2.74,0.028400808381393944,-0.08269966150357455,-0.00025490767312019713,-0.03254556209149434,-0.05139320203407708,-0.005234697562338299
2.75,-0.007264600857474185,-0.07563306503760653,-0.00048390110386725,-0.03261820810006908,-0.052149532684453145,-0.005239536573376971
2.7600000000000002,-0.038766079597953806,-0.06558263444840151,-0.0007651624423497955,-0.03300586889604862,-0.05280535902893716,-0.005247188197800469
2.77,-0.06389741112982425,-0.053672741136466084,-0.0010922877117193266,-0.03364484300734686,-0.05334208644030182,-0.0052581110749176626
2.7800000000000002,-0.05762702530029598,-0.053188956926074005,-0.0014534096384818396,-0.03422111326034982,-0.05387397600956256,-0.005272645171302481
2.79,-0.15875714171262265,0.007830167654349518,-0.0018088229568834317,-0.03580868467747605,-0.053795674333019065,-0.005290733400871316
2.8000000000000003,-0.16010415642120424,0.02440957681151512,-0.0022782441586100648,-0.03740972624168809,-0.05355157856490391,-0.005313515842457417
2.81,-0.17629588181634137,0.04525308798880734,-0.0026870198235415463,-0.039172685059851504,-0.05309904768501584,-0.005340386040692832
2.82,-0.16580196334655506,0.06423625758118656,-0.0031286779446185915,-0.04083070469331705,-0.052456685109203975,-0.0053716728201390175
2.83,-0.16176531050982063,0.0858314315780333,-0.0035086380045837064,-0.04244835779841526,-0.051598370793423644,-0.0054067592001848545
2.84,-0.1527489439537028,0.10833517255386102,-0.003853529636609839,-0.04397584723795228,-0.05051501906788503,-0.005445294496550953
2.85,-0.1423617289101111,0.13025319798529558,-0.004135022344271159,-0.045399464527053394,-0.049212487088032074,-0.005486644719993664
2.86,-0.12910144607051538,0.15176754307173207,-0.004350687506960726,-0.04669047898775855,-0.047694811657314755,-0.005530151595063272
2.87,-0.1136032379373291,0.1767402757851127,-0.004499229544257615,-0.04782651136713184,-0.045927408899463625,-0.005575143890505848
2.88,-0.09602919230996718,0.20076361296848896,-0.004569563788275621,-0.048786803290231516,-0.04391977276977874,-0.0056208395283886044
2.89,-0.07649100611958998,0.22281259600282655,-0.004564245217637826,-0.04955171335142742,-0.041691646809750474,-0.005666481980564983
2.9,-0.05532719125020036,0.19084279010791377,-0.004483799372446022,-0.050104985263929425,-0.039783218908671335,-0.005711319974289443
2.91,-0.0329455607386111,0.15019402270610216,-0.004334123823937802,-0.05043444087131554,-0.03828127868161031,-0.005754661212528821
2.92,-0.009796907068253369,0.11332182201380041,-0.00411613302641093,-0.05053240994199807,-0.03714806046147231,-0.00579582254279293
2.93,0.013645355512281965,0.08059925110874425,-0.003838079359330053,-0.05039595638687525,-0.03634206795038487,-0.005834203336386231
2.94,0.03663160907702767,0.05157714095751628,-0.003507465634904866,-0.050029640296104974,-0.0358262965408097,-0.005869277992735279
2.95,0.057747526597443255,0.02379284661659456,-0.0031332998558282338,-0.04945216503013054,-0.03558836807464376,-0.005900610991293562
2.96,0.07277135698645681,-0.007570041948980449,-0.002724266623571371,-0.04872445146026597,-0.03566406849413356,-0.005927853657529275
2.97,0.009698739423627367,-0.13104694367626332,-0.002287415891159307,-0.0486274640660297,-0.036974537930896195,-0.005950727816440868
2.98,0.19856523512382826,0.051483402728304345,-0.0017894815865678662,-0.04664181171479141,-0.03645970390361315,-0.005968622632306547
2.99,-0.6784829456975666,-0.4001607790189419,-0.0013870584822597634,-0.05342664117176708,-0.04046131169380257,-0.005982493217129145
3.0,0.06706784469752491,-0.0355681957950256,-0.0019015399575405129,-0.05275596272479183,-0.04081699365175283,-0.006001508616704549
3.0100000000000002,0.003785449048936629,-0.06404701910918195,-0.0007422871132440612,-0.05271810823430246,-0.04145746384284465,-0.00600893148783699
3.02,0.001386187461920818,-0.04739074892605974,-0.00041728986852180433,-0.05270424635968325,-0.04193137133210525,-0.006013104386522208
3.0300000000000002,0.006476921027240512,-0.02248525147027214,0.0001065728046027517,-0.05263947714941085,-0.04215622384680797,-0.006012038658476181
3.04,0.05623431555458852,0.033018098000769935,0.0005318238485012214,-0.05207713399386496,-0.04182604286680027,-0.006006720419991169
3.0500000000000003,0.01038718655065185,0.028017934931815397,0.0009109352157429876,-0.05197326212835844,-0.041545863517482115,-0.0059976110678337385
3.06,-0.1719685797469897,-0.054335877139746414,0.0012664215132818166,-0.053692947925828335,-0.04208922228887958,-0.00598494685270092
3.0700000000000003,-0.13429552502725278,0.0008314891501680632,0.0015896287990758498,-0.05503590317610086,-0.0420809073973779,-0.0059690505647101615
3.08,-0.09744272313368296,0.052509592964712054,0.0018354998030145758,-0.05601033040743769,-0.04155581146773078,-0.005950695566680016
3.09,-0.061299212159414196,0.09794547123766564,0.002053831594230532,-0.056623322529031836,-0.04057635675535413,-0.005930157250737711
3.1,-0.029420276661750178,0.14066666079127035,0.0022446702503466087,-0.056917525295649335,-0.03916969014744143,-0.005907710548234245
3.11,-0.0016207690778300976,0.18104402544570458,0.002424789473544242,-0.056933732986427635,-0.03735924989298438,-0.005883462653498803
3.12,0.02328163318008425,0.17085858087893133,0.002602120758751235,-0.056700916654626794,-0.035650664084195066,-0.00585744144591129
3.13,0.04574347991195657,0.11498565588300429,0.0027812207413001125,-0.056243481855507226,-0.034500807525365024,-0.005829629238498289
3.14,0.0658327389403561,0.06384084815362369,0.002971502301600197,-0.05558515446610367,-0.03386239904382879,-0.005799914215482287
3.15,0.0836172511619512,0.018488409276376266,0.0031740293723626425,-0.054748981954484154,-0.033677514951065024,-0.00576817392175866
3.16,0.09925295054052263,-0.021395136717497404,0.0033893269906189044,-0.05375645244907893,-0.03389146631824,-0.005734280651852472
3.17,0.11294092984808105,-0.05742287670169258,0.0036158363696536244,-0.05262704315059812,-0.034465695085256924,-0.005698122288155936
3.18,0.12491721444906087,-0.089316936897538,0.003851203868934231,-0.051377871006107516,-0.0353588644542323,-0.005659610249466593
3.19,-0.41275156310086486,-0.4130754173128961,0.004092064295323251,-0.05550538663711616,-0.039489618627361264,-0.005618689606513361
3.2,0.09099418504675255,-0.08870056720567024,0.0042299911209160886,-0.054595444786648635,-0.04037662429941797,-0.0055763896953042
3.21,0.0598045331549997,-0.09535737059551291,0.0044948849290794325,-0.05399739945509864,-0.041330198005373096,-0.0055314408460134055
3.22,0.1012308857478108,-0.11776863071328297,0.004715803727636674,-0.052985090597620535,-0.04250788431250593,-0.005484282808737038
3.23,0.13318644287144787,-0.13276298827719357,0.004951084149132111,-0.05165322616890606,-0.04383551419527786,-0.005434771967245717
3.24,0.15028240515567476,-0.14099385197597902,0.005180851607966764,-0.050150402117349314,-0.04524545271503765,-0.00538296345116605
3.25,0.16149972228203485,-0.14558954043676373,0.005404650225070157,-0.04853540489452897,-0.04670134811940529,-0.005328916948915349
3.2600000000000002,0.17184934420642356,-0.1483323492546807,0.005617268667798825,-0.046816911452464735,-0.0481846716119521,-0.0052727442622373605
3.27,0.18337378636199586,-0.1500610150709682,0.0058156184688358745,-0.04498317358884478,-0.04968528176266178,-0.005214588077549002
3.2800000000000002,0.19540552943153344,-0.15119478361854688,0.005996730641678303,-0.04302911829452945,-0.051197229598847246,-0.005154620771132219
3.29,-0.09050909327059037,-0.6442177871321944,0.0061590178122948175,-0.04393420922723535,-0.05763940747016919,-0.005093030593009271
3.3000000000000003,0.18328999534400703,-0.20707890107791838,0.005740638642647431,-0.04210130927379528,-0.05971019648094838,-0.005035624206582797
3.31,0.15480295018556672,-0.32233501779230406,0.006126286448539568,-0.040553279771939614,-0.06293354665887142,-0.004974361342097401
3.3200000000000003,0.14384273901155042,-0.4386404261663122,0.0062471591881159486,-0.03911485238182411,-0.06731995092053454,-0.004911889750216242
3.33,0.14394927475190955,0.06525339058160645,0.006474284190462799,-0.03767535963430502,-0.06666741701471848,-0.0048471469083116135
3.34,0.12452050462724477,0.06032998763120312,0.006508035128439425,-0.036430154588032566,-0.06606411713840646,-0.004782066557027219
3.35,0.1136878617385811,0.0367512332206405,0.006625715478152192,-0.035293275970646756,-0.06569660480620006,-0.004715809402245697
3.36,-0.010917097836798978,0.016363589049683103,0.006717274318250314,-0.035402446949014746,-0.06553296891570323,-0.004648636659063194
3.37,0.08356859515530776,0.12720156791600135,0.006781322684253615,-0.03456676099746167,-0.06426095323654323,-0.004580823432220658
3.38,0.11526224495844925,-0.11071856511106298,0.006900958093015993,-0.03341413854787718,-0.06536813888765386,-0.004511813851290498
3.39,0.09781606671550515,-0.07778017777441965,0.006976736579790782,-0.032435977880722125,-0.06614594066539806,-0.00444204648549259
3.4,0.08052899379291568,-0.04245130325498442,0.0070639487603043755,-0.031630687942792966,-0.0665704536979479,-0.004371406997889547
3.41,0.06758499817306916,-0.013337899068068482,0.00714328075329251,-0.030954837961062274,-0.06670383268862858,-0.004299974190356622
3.42,0.05800650186815305,0.013450692502760153,0.007223318418734057,-0.030374772942380744,-0.06656932576360097,-0.004227741006169281
3.43,0.051072501455104474,0.039774374641246446,0.007306393069094752,-0.0298640479278297,-0.06617158201718851,-0.0041546770754783335
3.44,0.04646770180383909,0.06616386845646488,0.007396524932484388,-0.02939937090979131,-0.06550994333262386,-0.004080711826153489
3.45,0.04403183243820438,0.09253544198538993,0.007497138585670278,-0.028959052585409265,-0.06458458891276996,-0.004005740440296787
3.46,0.043645080995639574,0.11853548694189847,0.00761128714068696,-0.02852260177545287,-0.06339923404335097,-0.003929627568889917
3.47,0.04518410037140984,0.14371133555425453,0.007741277118500714,-0.02807076077173877,-0.06196212068780843,-0.0038522147977049096
